"Geno","TRS_kg_per_Mg","CYMg_per_ha","Population","Dia","Brix","Fiber","SW_kg","Sucrose..","Moisture","Pol..Reading","Purity"
"DWARF1",123.579368350279,71.3523388876222,90748.1548127204,20.7162094795398,19.8929834937964,14.6520877338115,0.799948840590781,17.1795142062526,68.3438900655643,74.1856406331228,85.0267563268611
"DWARF2",127.912086073675,52.2052351079761,86723.7520260969,22.7222131633663,20.5122672268973,12.2260178630479,0.656925083353078,17.7638435742824,69.7834604396944,76.8876796701325,85.5212702194261
"FIJI 47",88.1570384066374,29.4639848587775,39219.2330890523,26.822248381996,16.5729913814298,11.3967051131778,1.01340584914348,12.9255030155675,74.099429835526,54.9328532166217,76.8891242442755
"FIJI1",110.821363889556,55.5864770690986,54616.2239348523,25.179052741945,18.863557286955,14.1669238038738,0.981057836681244,15.6946040937423,69.8653365897897,67.3955961639206,82.102406604239
"FIJI47",73.3987307850699,18.1152526949238,41157.6232824465,24.8267445783358,15.5562038186584,8.90400824295052,0.897734226050539,11.2420162652903,76.7704329032558,47.5399233017527,71.2769178991487
"G17",NA,33.423508033033,99427.0517919943,NA,NA,NA,0.275075114300249,NA,NA,NA,NA
"GANAPATHY",76.7424019554194,64.8945440910287,160887.57601474,17.3264125155883,15.5943808104489,23.6379550137445,0.419819096670925,11.5760459517593,65.4779379166549,48.9706460504198,73.0996691021495
"GI 1",63.6189352910912,16.3370920971404,58862.2211416397,12.1993499361742,14.6179816478333,17.6921712289936,0.242719970750824,10.0637503066969,71.501711342897,42.5125708536787,65.9636220345838
"GI 3",84.2616575072341,12.0581508487337,86111.53954022,21.6411700838298,16.8701776836341,13.855391813832,0.547670549070686,12.6595653463989,71.8300756433825,53.9258449452073,73.6569374584863
"GI 4",57.2063280131378,21.251381665136,109724.896871046,12.3405684213858,14.3576438788991,17.7458585676916,0.1786214787375,9.39933946247769,71.4332827345547,39.9144625338482,59.1579020259381
"GI 7",NA,23.2575570086078,137161.160732599,10.9728124160046,NA,NA,0.213005572538801,NA,NA,NA,NA
"GREENGERMAN",125.971039814583,57.774793209273,66933.9162303598,23.4923187332463,20.1139980130084,13.3736243683768,0.897296714461814,17.4652241226455,69.1470765564415,75.4644150312731,85.7552636798458
"HB07-3022-1",84.1665042397329,37.2866343154403,174561.13757932,13.3742656636544,16.4061545478531,20.8550353158756,0.249371642930518,12.5022167792989,66.488148844664,53.0740365036956,75.1598525199112
"HB07-3022-2",81.0723509747298,84.1952876968081,238758.233260218,14.1213578892284,15.4793715515156,20.4868196542158,0.344180699924855,11.9431729672537,67.6388646826402,50.5088956255475,75.6924756750613
"HB07-3023-1",47.3662000733167,76.9933563312752,147379.682793609,18.5527360198599,11.986554008651,23.7435036426974,0.536700515345686,7.7907725907488,67.9875647807986,32.5219174770673,62.3732283361836
"HB07-3023-2",40.1506740655886,48.3055598536507,102771.228806634,17.9255817268039,11.1562004731421,20.5605997749596,0.428806438708174,6.87878272820777,71.4322894885184,28.5852796068965,59.7677998553102
"HB07-3023-5",83.8608583244893,36.7781908853797,130226.219313475,14.4027783952072,16.7591741647188,20.1599229650486,0.304895758490641,12.5718640742584,66.8702814662615,53.4614219488596,74.089748365319
"HB07-3029-1",86.6156526440346,34.330061856617,114184.110003345,12.8255409625796,16.1381839533262,17.1370985158967,0.294341333310403,12.6498044290785,70.2078408938048,53.6749074501938,76.8995783206244
"HB07-3045-11",85.7930658517695,56.4330015604738,137546.179397968,15.4772635908249,16.2590464622226,21.8742450662185,0.408344216473572,12.6094718480169,65.794739202491,53.492556330396,76.4198068230348
"HB07-3045-12",84.8025183774463,79.9001620201096,187297.618004971,14.2782964083884,16.4157637129908,22.2980389829642,0.434269965363289,12.5637615754449,65.5148870212084,53.3348230388263,75.532011569588
"HB07-3045-2",87.1414076418977,78.7064919299976,236257.352924258,14.3512971394269,16.0461969946327,20.5695350973902,0.334400556227804,12.6759183999276,66.8478965450439,53.7456028695469,77.8028324102767
"HB07-3073-2",96.7525304233429,59.8113246214315,242993.594405318,12.0634797586841,17.0567893817917,19.9117823750924,0.243385467075263,13.8633907073105,66.6151762448731,59.0262979661883,80.2598452383111
"HB07-3073-3",90.2769526426779,53.8579743558538,212842.834705415,11.6557196078127,16.4926124580858,19.5675271389883,0.257721224519654,13.0958346388885,67.2093794331326,55.6590247935578,78.0251156067296
"HB07-3073-6",80.0229994922728,66.4407685036817,209929.305830901,14.2069783562313,15.2818567417998,19.9436509731348,0.312449119627281,11.7909421604037,68.170727447499,49.8172179265687,75.8211378215937
"HB07-3073-8",89.2740048612879,57.9772224300518,229340.022564061,13.1972785342975,16.6204029963623,21.0791787957032,0.261301145647322,13.0366729082306,66.0229764339286,55.4461258782439,77.0973674266042
"HB07-3101-2",75.9420646180813,29.5980566359038,142894.682793609,12.4330289428118,15.377305363142,20.3803015700545,0.185855022891391,11.4323674315818,67.5616183164091,48.3077637429954,73.1310029073666
"HB07-3114-3",51.2073466243973,49.0639852124552,135712.789691252,14.9680969734812,11.9741277519588,22.6110277541981,0.362746088519745,8.14143328697029,69.1013122740791,33.8632821754768,66.70883801397
"HB07-3114-5",67.4944771875623,59.9431351607051,185359.676792015,13.4843858751428,12.8999945850961,29.47094793323,0.313678808615715,9.93534373813205,62.6799300264695,41.5702486143117,74.60110030393
"HB07-3114-8",57.7340035319259,34.5515274635436,97806.0919361788,14.5148640600293,12.2312242279815,29.1348682921528,0.340360720590554,8.83193194215894,63.7847087050417,36.8177091714915,70.5488710490265
"HB07-3114-9",55.2778161101914,60.0689904678456,143599.984969109,15.0247000658297,12.15946276083,24.1483215099603,0.437211250043531,8.58122741680519,67.5030838696998,35.7716239810198,69.0123758582546
"HB07-3115-7",52.6439265899165,37.5708850523776,118070.340169064,14.1615129194332,12.7961290424192,22.3968064997733,0.322592505178848,8.52513567327033,68.3604291297024,35.6645254326297,64.7859308195099
"HB07-3261-1",76.7870553584601,27.3101902193196,251315.738370877,10.4456382790303,15.9002137882265,18.9349246164547,0.119166602943593,11.6720355694489,68.6564992773746,49.478959211016,72.0018005513449
"HB07-3261-8",58.8277501384976,22.5737846335331,112893.66283833,9.81828442433388,13.1528284664112,21.2094242646154,0.148896464775219,9.1871505663978,69.131071096933,38.4505268798053,68.2266445976915
"HB07-3329-3",75.5012021446175,80.2776713782491,183120.856052626,14.8238224767437,15.1363616295656,21.4128387313645,0.449438808970593,11.3294405653078,67.6763085397553,47.8239735295929,73.6828020897973
"HB07-3329-5",90.2492926714182,33.1668552412035,98797.3942185945,14.6305631454152,17.0305664075781,16.6129531896205,0.352802178206096,13.2503832286666,69.6236316952186,56.4546231886437,76.6803175894566
"HB07-3329-8",71.2932200512213,53.0058154525179,119278.363142355,15.6937799787941,14.716045017691,18.4883090046239,0.469306545089307,10.8128499974843,70.1141255122898,45.5747518763629,72.340591604654
"HB07-3452-3",62.2858251086977,28.2824075421768,185668.5561743,10.6936217851751,13.8856919975992,22.2410581337333,0.14945880392895,9.73446710951795,67.5831468240469,40.859911000744,68.9993055093702
"HB07-3452-4",82.0012681746706,48.2817509240846,273724.245224686,10.9794883674874,15.8778413505764,22.7329466852155,0.184451041344165,12.1478053215411,65.8581752947808,51.4550529547583,75.2394760885956
"HO00-06",86.0252153655769,77.544789086411,134410.888844228,17.5805314177241,17.0866718477456,19.2031507714423,0.610634412619423,12.8719021284178,67.9164785285817,54.8134689757098,74.3394595077926
"HO01-008",92.9893962388536,109.045692925631,148928.845036288,20.1545648900057,17.261912659515,14.7804286837224,0.739307313077654,13.5714892209096,70.3699019441221,57.8385936828526,77.6198231578933
"HO01-025",85.6765522337629,58.5722745748965,114341.799556206,18.1453699429515,16.9735092916669,17.8477249325263,0.530047127525805,12.8101473453626,68.9283509143358,54.5138927522708,74.3011170848211
"HO02-113",93.6146731908397,75.6290279608501,205445.081359759,15.3376106039889,17.6445618604356,19.6476687148034,0.388138070594456,13.7418915695027,66.6771116777969,58.6823725507567,76.7836303418886
"HO02-144",91.0635393020485,54.1105743463197,199476.92439735,13.0094796354545,17.3490367709048,20.3457070495631,0.273199625740263,13.4198013666635,66.7188257058065,57.236219207424,76.0654836069965
"HO02-147",95.2663335016453,33.6285585023495,183941.37508396,12.4468188103668,17.5545187111089,17.6133092332862,0.192867139951577,13.8702627303745,68.4126539266242,59.1793506811816,78.0891477817036
"HO04-547",123.703371554921,74.6402155040939,87280.9327936088,23.7944026873599,20.2176226696404,12.203319619531,0.96383333042902,17.2855832325049,70.2126618276756,74.7112966789893,84.5132666541406
"HO04-847",120.842978812613,72.4437776584939,82540.5231745737,23.6770413897852,20.1502649703204,11.848281118872,0.887279033352862,17.002293028657,70.4969607953842,73.474302395102,83.2746913681324
"HO04-9076",89.1944924714463,84.9013535104274,168522.653690149,15.9186908047508,16.5975256768333,23.7602985397769,0.514485195046757,13.023992470548,64.3424549776795,55.341854683278,77.4816957261815
