"Geno","TRS_kg_per_Mg","CYMg_per_ha","Population","Dia","Brix","Fiber","SW_kg","Sucrose..","Moisture","Pol..Reading","Purity"
"HB07-3023-2",27.0398951661519,44.1480028957419,64471.1495877236,19.4638530274542,10.181258904701,17.7354660695288,0.553170675335138,5.47164857664978,74.3592161991535,22.5787702310335,52.7447648571136
"HB07-3023-5",81.8061485389406,36.6997791003143,88286.9319569805,16.4302802358679,16.8429223551379,18.6634616081316,0.443273314996833,12.5006003880782,67.7280295723023,53.188516301216,72.5883634575274
"HB07-3029-1",77.4482122866777,46.184481578043,102811.18903216,14.5876984448331,15.5546355871095,17.1042312513386,0.399147963761972,11.7229965309848,70.2332020878139,49.5975950266254,73.6521024863386
"HB07-3045-11",76.1871969275441,36.8539060209948,80002.3486959066,16.4372812588212,15.5271412363474,21.3727426125309,0.466443611969899,11.5958490495914,66.6582607035203,49.0246652803135,73.1292461508928
"HB07-3045-12",76.5230936630762,43.264433429811,96609.5164872997,15.2780680295038,15.6582269517672,20.8933732722588,0.456102647111343,11.6660570155468,66.9673762809833,49.3270393054533,73.2267135056528
"HB07-3045-2",83.1053611847059,51.4435028764461,152102.28108289,14.9007906902563,16.1826130382519,20.3870449032723,0.330953607431571,12.4338718086987,66.5439055819046,52.797970116008,74.9915016580627
"HB07-3073-2",100.46320974986,20.6304399146152,82416.1508831112,12.1057986670776,17.807336934137,19.1033682566536,0.269819882875302,14.5209079269226,66.4257134543121,62.0677641767949,79.7045049321333
"HB07-3073-3",85.2830224021369,28.7414871827724,102526.317415961,12.679915955747,16.5162510827067,19.1537501668369,0.286425538538782,12.7335630091931,66.810525508103,54.1887008506679,74.799842558104
"HB07-3073-6",72.3047138843827,50.8383472233748,135337.228676245,15.1231225559321,14.8011879574471,20.4883546677066,0.393973008546629,11.0308709919308,67.6930115787936,46.5724562871141,71.8934222828914
"HB07-3073-8",84.753628211096,27.2112417251452,101184.954067374,13.3707800861917,16.6132653910789,20.5978256828883,0.280926486849591,12.7140039519565,65.7466556908412,54.1733223282488,73.6035654412531
"HB07-3101-2",72.9838044321751,12.8397102257868,46404.0531130901,14.5124344375399,15.4448088127799,19.7267820251817,0.19179195348905,11.2753423352898,67.5414430475901,47.6558032756638,71.6175806781158
"HB07-3114-3",45.297154212779,27.6881873663146,69406.1986893003,15.8372812593121,11.7672611089055,21.5726805674873,0.466792069627233,7.62638171922711,69.6859808335203,31.7595925315388,62.3209946522927
"HB07-3114-5",63.4123451170395,32.5410324681652,91347.3659625188,14.2595034825852,12.654891935476,29.8320448551812,0.324850547716644,9.57093144262064,62.0315910781441,40.1023730700311,71.2675590909991
"HB07-3114-8",54.7950014046684,30.272067730598,70807.8961177411,16.5025945397722,12.214582726038,30.5858210183305,0.413075393942711,8.64699137649876,62.1282518704189,36.0520888356145,68.7069024662033
"HB07-3114-9",39.1749145402735,31.4485555597784,73692.3462087083,15.5975628786582,10.9671469290527,22.067646433189,0.441161087062247,6.83288681945181,69.8893667974091,28.2958278361256,60.6260653314837
"HB07-3115-7",66.3531731399033,31.2604267275421,85775.59161696,16.5039479248807,13.9359081110639,19.8918761188917,0.410193673811048,10.2207453293829,68.8420782468537,42.9897434720386,70.3384295790801
"HB07-3261-1",69.4655346326868,11.5652009604633,82369.8540409313,10.8469645780529,15.8289469618435,17.4420089789975,0.129471246297857,11.0627216148332,69.3221906363348,46.9212615754494,67.780961583595
"HB07-3261-8",51.387686437175,12.8227572109581,49095.0531130901,10.9402122175399,12.8848902227799,20.0018812101818,0.182342112447384,8.52313865378975,69.8385408225901,35.6552768456639,64.3350572581158
"HB07-3329-3",71.8704085926878,55.0781407451964,104054.863618877,16.3530028978287,15.2159353706996,19.4681345568004,0.501267529663324,11.1057423264577,68.8763888155975,46.8911711149265,71.5194975628483
"HB07-3329-5",72.0806740859552,37.9712424354885,82388.1187259829,15.183117255603,15.7850419861221,14.4248329033519,0.472965451448329,11.2910541511189,72.0530763550438,47.8109781802065,70.2319640989737
"HB07-3329-8",62.8023979164682,50.4741200338811,81765.5663718979,17.4144812374397,14.2037485906765,17.3863191871579,0.609359224482582,9.96624390306908,70.9294254867203,41.9357798817997,68.1664860081657
"HB07-3452-3",55.416451560527,17.8766626550818,112199.718411477,11.8893123520025,13.5926918807094,20.4386087089289,0.147298792959274,9.10405530894183,68.8034303563714,38.162933947953,65.5539903731607
"HB07-3452-4",72.6945222149901,33.3109272249431,124979.133156857,12.0563344636793,15.1896069618177,21.1525710630041,0.252710507534923,11.177157025902,67.4313249133554,47.1977999560656,71.9668740806755
"HO00-06",84.4112454870393,69.1939322395797,103977.351104927,18.2910300088449,17.2598556069763,18.7167401037699,0.711094955722718,12.8656547057523,67.8937402371069,54.8191656095601,73.2968029505112
"HO01-008",94.2125545581242,86.9256501045541,99725.3373978172,21.602144069088,17.4777226265952,14.1898060994645,0.809207966957352,13.8398531614015,70.2836484945736,59.0409001876859,77.7321967016475
"HO01-025",79.9022911277998,49.4492458206394,75737.9068644126,20.5738776346936,16.9742881951999,16.7550189455638,0.626088956975969,12.3626125439977,69.5236277934298,52.5825472492487,71.7421250079863
"HO02-113",93.8403227349744,51.6094376105236,111302.498248287,16.2817638778571,17.8243376524498,19.4056582622033,0.453700369297605,13.9087234229681,66.3244295927118,59.4549030279923,76.3390070892599
"HO02-144",79.3862806764165,27.8742355227701,102061.166566663,13.2948561241909,16.6771448060812,20.882724787996,0.278142460449501,12.2284930680065,66.7098832894692,51.9611167542076,72.015628685657
"HO02-147",88.7979016263986,28.1408292356872,104243.955257656,14.4588072020238,17.4446485121345,16.253320132971,0.252520996902926,13.3270565158893,69.1134884187354,56.8288610067639,74.9532195008394
"HO04-547",122.522225188655,90.713159555951,65541.5620948574,25.9318772143249,20.3231108227799,10.7480149891492,1.45696564058608,17.3077197353169,70.8095929987777,74.7698056025349,84.0687656185363
"HO04-847",117.763259752957,75.4595576600163,65309.6862968289,25.6817257026282,19.8399653341794,10.8714372259868,1.08307136301077,16.7142704167482,71.127232460187,72.1219826973056,82.6242301574587
"HO04-9076",87.089217590813,53.3549313064059,88548.6452418222,17.4039919941315,16.886722912644,24.0445014335648,0.569315741172594,13.0056253423347,63.466380477787,55.3408604077665,75.5319445756775
"HO05-961",115.028622959712,48.5838815994341,49465.0711338567,22.1330400132065,19.3634633080864,11.4804279854599,0.961379283558923,16.3244097832501,71.0073732472414,70.3688732778353,82.5130951421523
"HO06-523",124.512113962833,92.7760883130989,74581.5027155214,23.1048508230386,20.0892383172864,12.8967566532091,1.23313407418605,17.4175607142638,68.9125729336163,75.2702606591712,85.150704426356
"HO06-530",106.740671142553,69.0415421294878,68385.912055411,23.6309050504998,19.2995134480276,11.5614482867127,0.997835601346661,15.5352153548777,71.05727098439,66.844867142757,79.0726260003157
"HO06-563",128.391271042153,80.0403474172982,65549.8405269362,24.7574538225091,20.6910020315696,13.3613786592519,1.17959553440414,17.9525770201963,68.2728284346715,77.7831964430063,85.2184944913317
"HO07-3045-11",78.2039056386553,19.184999390489,40425.5620948574,16.1318772143249,15.5501112427799,19.8319650291492,0.40614331675275,11.7993492553169,68.0842695187777,49.8802372725349,74.5684695785363
"HO07-613",120.210697024076,90.7546642195172,79108.0208927452,25.4991767830869,19.4284251482166,10.9553964747461,1.14393232652637,16.8246813282341,70.8797257639688,72.4888223375002,84.7971014941669
